,Code,article,Name
2127,edu,11023.0,USA
2128,edu,11023.0,USA
2129,edu,11023.0,USA
2130,edu,11023.0,USA
2131,edu,11083.0,USA
2132,edu,11093.0,USA
2133,edu,11127.0,USA
2134,edu,11127.0,USA
2135,edu,11127.0,USA
2136,edu,11127.0,USA
2137,edu,11137.0,USA
2138,edu,11142.0,USA
2139,edu,11142.0,USA
2140,edu,11142.0,USA
2141,edu,11189.0,USA
2142,edu,11241.0,USA
2143,edu,11241.0,USA
2144,edu,11247.0,USA
2145,edu,11247.0,USA
2146,edu,11247.0,USA
2147,edu,11248.0,USA
2148,edu,11249.0,USA
2149,edu,11257.0,USA
2150,edu,11258.0,USA
2151,edu,11258.0,USA
2152,edu,11258.0,USA
2153,edu,11258.0,USA
2154,edu,11260.0,USA
2155,edu,11260.0,USA
2156,edu,11289.0,USA
2157,edu,11289.0,USA
2158,edu,11289.0,USA
2159,edu,11303.0,USA
2160,edu,11328.0,USA
2161,edu,11329.0,USA
2162,edu,11329.0,USA
2163,edu,11329.0,USA
2164,edu,11348.0,USA
2165,edu,11350.0,USA
2166,edu,11353.0,USA
2167,edu,11384.0,USA
2168,edu,11384.0,USA
2169,edu,11384.0,USA
2170,edu,11385.0,USA
2171,edu,11396.0,USA
2172,edu,11396.0,USA
2173,edu,11406.0,USA
2174,edu,11406.0,USA
2175,edu,11415.0,USA
2176,edu,11425.0,USA
2177,edu,11425.0,USA
2178,edu,11425.0,USA
2179,edu,11437.0,USA
2180,edu,11438.0,USA
2181,edu,11438.0,USA
2182,edu,11438.0,USA
2183,edu,11441.0,USA
2184,edu,11465.0,USA
2185,edu,11465.0,USA
2186,edu,11465.0,USA
2187,edu,11465.0,USA
2188,edu,11465.0,USA
2189,edu,11465.0,USA
2190,edu,11465.0,USA
2191,edu,11465.0,USA
2192,edu,11467.0,USA
2193,edu,11470.0,USA
2194,edu,11474.0,USA
2195,edu,11474.0,USA
2196,edu,11474.0,USA
2197,edu,11475.0,USA
2198,edu,11482.0,USA
2199,edu,11483.0,USA
2200,edu,11488.0,USA
2201,edu,11492.0,USA
2202,edu,11493.0,USA
2203,edu,11493.0,USA
2204,edu,11499.0,USA
2205,edu,11501.0,USA
2206,edu,11504.0,USA
2207,edu,11510.0,USA
2208,edu,11516.0,USA
2209,edu,11516.0,USA
2210,edu,11516.0,USA
2211,edu,11516.0,USA
2212,edu,11520.0,USA
2213,edu,11521.0,USA
2214,edu,11522.0,USA
2215,edu,11522.0,USA
2216,edu,11530.0,USA
2217,edu,11544.0,USA
2218,edu,11544.0,USA
2219,edu,11547.0,USA
2220,edu,11557.0,USA
2221,edu,11654.0,USA
2222,edu,11654.0,USA
2223,edu,11686.0,USA
2224,edu,11721.0,USA
2225,edu,11721.0,USA
2226,edu,11721.0,USA
2227,edu,11724.0,USA
2228,edu,11731.0,USA
2229,edu,11741.0,USA
2230,edu,11760.0,USA
2231,edu,11791.0,USA
2232,edu,11809.0,USA
2233,edu,11810.0,USA
2234,edu,11810.0,USA
2235,edu,11812.0,USA
2236,edu,11820.0,USA
2237,edu,11834.0,USA
2238,edu,11837.0,USA
2239,edu,11840.0,USA
2240,edu,11842.0,USA
2241,edu,11861.0,USA
2242,edu,11863.0,USA
2243,edu,11863.0,USA
2244,edu,11864.0,USA
2245,edu,11869.0,USA
2246,edu,11871.0,USA
2247,edu,11883.0,USA
2248,edu,11883.0,USA
2249,edu,11915.0,USA
2250,edu,11915.0,USA
2251,edu,11945.0,USA
2252,edu,11947.0,USA
2253,edu,11949.0,USA
2254,edu,11949.0,USA
2255,edu,11966.0,USA
2256,edu,11967.0,USA
2257,edu,11967.0,USA
2258,edu,11967.0,USA
2259,edu,11967.0,USA
2260,edu,11971.0,USA
2261,edu,11971.0,USA
2262,edu,11971.0,USA
2263,edu,11988.0,USA
2264,edu,11996.0,USA
2265,edu,12019.0,USA
2266,edu,12020.0,USA
2267,edu,12042.0,USA
2268,edu,12051.0,USA
2269,edu,12087.0,USA
2270,edu,12087.0,USA
2271,edu,12087.0,USA
2272,edu,12093.0,USA
2273,edu,12132.0,USA
2274,edu,12132.0,USA
2275,edu,12132.0,USA
2276,edu,12148.0,USA
2277,edu,12153.0,USA
2278,edu,12153.0,USA
2279,edu,12155.0,USA
2280,edu,12219.0,USA
2281,edu,12265.0,USA
2282,edu,12285.0,USA
2283,edu,12285.0,USA
2284,edu,12289.0,USA
2285,edu,12305.0,USA
2286,edu,12306.0,USA
2287,edu,12310.0,USA
2288,edu,12310.0,USA
2289,edu,12333.0,USA
2290,edu,12336.0,USA
2291,edu,12344.0,USA
2292,edu,12353.0,USA
2293,edu,12353.0,USA
2294,edu,12353.0,USA
2295,edu,12353.0,USA
2296,edu,12353.0,USA
2297,edu,12353.0,USA
2298,edu,12353.0,USA
2299,edu,12353.0,USA
2300,edu,12355.0,USA
2301,edu,12356.0,USA
2302,edu,12359.0,USA
2303,edu,12359.0,USA
2304,edu,12365.0,USA
2305,edu,12365.0,USA
2306,edu,12395.0,USA
2307,edu,12401.0,USA
2308,edu,12401.0,USA
2309,edu,12404.0,USA
2310,edu,12406.0,USA
2311,edu,12406.0,USA
2312,edu,12406.0,USA
2313,edu,12408.0,USA
2314,edu,12408.0,USA
2315,edu,12408.0,USA
2316,edu,12417.0,USA
2317,edu,12421.0,USA
2318,edu,12421.0,USA
2319,edu,12422.0,USA
2320,edu,12430.0,USA
2321,edu,12430.0,USA
2322,edu,12430.0,USA
2323,edu,12435.0,USA
2324,edu,12449.0,USA
2325,edu,12478.0,USA
2326,edu,12480.0,USA
2327,edu,12484.0,USA
2328,edu,12493.0,USA
2329,edu,12497.0,USA
2330,edu,12498.0,USA
2331,edu,12498.0,USA
2332,edu,12499.0,USA
2333,edu,12499.0,USA
2334,edu,12499.0,USA
2335,edu,12502.0,USA
2336,edu,12504.0,USA
2337,edu,12504.0,USA
2338,edu,12512.0,USA
2339,edu,12512.0,USA
2340,edu,12512.0,USA
2341,edu,12533.0,USA
2342,edu,12533.0,USA
2343,edu,12533.0,USA
2344,edu,12533.0,USA
2345,edu,12541.0,USA
2346,edu,12541.0,USA
2347,edu,12542.0,USA
2348,edu,12542.0,USA
2349,edu,12542.0,USA
2350,edu,12542.0,USA
2351,edu,12542.0,USA
2352,edu,12542.0,USA
2353,edu,12542.0,USA
2354,edu,12544.0,USA
2355,edu,12568.0,USA
2356,edu,12568.0,USA
2357,edu,12586.0,USA
2358,edu,12606.0,USA
2359,edu,12608.0,USA
2360,edu,12608.0,USA
2361,edu,12608.0,USA
2362,edu,12608.0,USA
2363,edu,12612.0,USA
2364,edu,12619.0,USA
2365,edu,12625.0,USA
2366,edu,12625.0,USA
2367,edu,12625.0,USA
2368,edu,12625.0,USA
2369,edu,12625.0,USA
2370,edu,12627.0,USA
2371,edu,12654.0,USA
2372,edu,12663.0,USA
2373,edu,12669.0,USA
2374,edu,12669.0,USA
2375,edu,12681.0,USA
2376,edu,12681.0,USA
2377,edu,12683.0,USA
2378,edu,12683.0,USA
2379,edu,12696.0,USA
2380,edu,12696.0,USA
2381,edu,12696.0,USA
2382,edu,12696.0,USA
2383,edu,12696.0,USA
2384,edu,12696.0,USA
2385,edu,12696.0,USA
2386,edu,12718.0,USA
2387,edu,12719.0,USA
2388,edu,12719.0,USA
2389,edu,12730.0,USA
2390,edu,12730.0,USA
2391,edu,12731.0,USA
2392,edu,12731.0,USA
2393,edu,12737.0,USA
2394,edu,12738.0,USA
2395,edu,12742.0,USA
2396,edu,12742.0,USA
2397,edu,12779.0,USA
2398,edu,12796.0,USA
2399,edu,12796.0,USA
2400,edu,12853.0,USA
2401,edu,12871.0,USA
2402,edu,12877.0,USA
2403,edu,12877.0,USA
2404,edu,12878.0,USA
2405,edu,12881.0,USA
2406,edu,12883.0,USA
2407,edu,12887.0,USA
2408,edu,12912.0,USA
2409,edu,12912.0,USA
2410,edu,12916.0,USA
2411,edu,12931.0,USA
2412,edu,12939.0,USA
2413,edu,12942.0,USA
2414,edu,12946.0,USA
2415,edu,12947.0,USA
2416,edu,12947.0,USA
2417,edu,12947.0,USA
2418,edu,12947.0,USA
2419,edu,12947.0,USA
2420,edu,12947.0,USA
2421,edu,12947.0,USA
2422,edu,12952.0,USA
2423,edu,12952.0,USA
2424,edu,12987.0,USA
2425,edu,12991.0,USA
2426,edu,12991.0,USA
2427,edu,12991.0,USA
2428,edu,12991.0,USA
2429,edu,13002.0,USA
2430,edu,13028.0,USA
2431,edu,13057.0,USA
2432,edu,13128.0,USA
2433,edu,13132.0,USA
2434,edu,13151.0,USA
2435,edu,13151.0,USA
2436,edu,13164.0,USA
2437,edu,13198.0,USA
2438,edu,13206.0,USA
2439,edu,13250.0,USA
2440,edu,13250.0,USA
2441,edu,13250.0,USA
2442,edu,13253.0,USA
2443,edu,13253.0,USA
2444,edu,13259.0,USA
2445,edu,13259.0,USA
2446,edu,13268.0,USA
2447,edu,13277.0,USA
2448,edu,13289.0,USA
2449,edu,13291.0,USA
2450,edu,13296.0,USA
2451,edu,13304.0,USA
2452,edu,13305.0,USA
2453,edu,13305.0,USA
2454,edu,13342.0,USA
2455,edu,13346.0,USA
2456,edu,13346.0,USA
2457,edu,13356.0,USA
2458,edu,13366.0,USA
2459,edu,13366.0,USA
2460,edu,13367.0,USA
2461,edu,13377.0,USA
2462,edu,13377.0,USA
2463,edu,13377.0,USA
2464,edu,13381.0,USA
2465,edu,13381.0,USA
2466,edu,13381.0,USA
2467,edu,13382.0,USA
2468,edu,13382.0,USA
2469,edu,13386.0,USA
2470,edu,13400.0,USA
2471,edu,13400.0,USA
2472,edu,13400.0,USA
2473,edu,13436.0,USA
2474,edu,13437.0,USA
2475,edu,13445.0,USA
2476,edu,13445.0,USA
2477,edu,13459.0,USA
2478,edu,13459.0,USA
2479,edu,13459.0,USA
2480,edu,13463.0,USA
2481,edu,13463.0,USA
2482,edu,13467.0,USA
2483,edu,13467.0,USA
2484,edu,13471.0,USA
2485,edu,13540.0,USA
2486,edu,13554.0,USA
2487,edu,13554.0,USA
2488,edu,13556.0,USA
2489,edu,13556.0,USA
2490,edu,13556.0,USA
2491,edu,13562.0,USA
2492,edu,13567.0,USA
2493,edu,13567.0,USA
2494,edu,13568.0,USA
2495,edu,13568.0,USA
2496,edu,13568.0,USA
2497,edu,13568.0,USA
2498,edu,13575.0,USA
2499,edu,13575.0,USA
2500,edu,13600.0,USA
2501,edu,13600.0,USA
2502,edu,13600.0,USA
2503,edu,13601.0,USA
2504,edu,13602.0,USA
2505,edu,13602.0,USA
2506,edu,13602.0,USA
2507,edu,13606.0,USA
2508,edu,13606.0,USA
2509,edu,13606.0,USA
2510,edu,13608.0,USA
2511,edu,13608.0,USA
2512,edu,13609.0,USA
2513,edu,13647.0,USA
2514,edu,13651.0,USA
2515,edu,13659.0,USA
2516,edu,13659.0,USA
2517,edu,13660.0,USA
2518,edu,13661.0,USA
2519,edu,13669.0,USA
2520,edu,13669.0,USA
2521,edu,13674.0,USA
2522,edu,13676.0,USA
2523,edu,13676.0,USA
2524,edu,13676.0,USA
2525,edu,13680.0,USA
2526,edu,13681.0,USA
2527,edu,13682.0,USA
2528,edu,13684.0,USA
2529,edu,13697.0,USA
2530,edu,13728.0,USA
2531,edu,13765.0,USA
2532,edu,13771.0,USA
2533,edu,13932.0,USA
2534,edu,13934.0,USA
2535,edu,13941.0,USA
2536,edu,13947.0,USA
2537,edu,13978.0,USA
2538,edu,13981.0,USA
2539,edu,13982.0,USA
2540,edu,13982.0,USA
2541,edu,13986.0,USA
2542,edu,13986.0,USA
2543,edu,13986.0,USA
2544,edu,13986.0,USA
2545,edu,13989.0,USA
2546,edu,14005.0,USA
2547,edu,14022.0,USA
2548,edu,14022.0,USA
2549,edu,14025.0,USA
2550,edu,14026.0,USA
2551,edu,14034.0,USA
2552,edu,14034.0,USA
2553,edu,14041.0,USA
2554,edu,14068.0,USA
2555,edu,14068.0,USA
2556,edu,14068.0,USA
2557,edu,14069.0,USA
2558,edu,14069.0,USA
2559,edu,14070.0,USA
2560,edu,14070.0,USA
2561,edu,14070.0,USA
2562,edu,14075.0,USA
2563,edu,14087.0,USA
2564,edu,14089.0,USA
2565,edu,14128.0,USA
2566,edu,14128.0,USA
2567,edu,14153.0,USA
2568,edu,14172.0,USA
2569,edu,14172.0,USA
2570,edu,14172.0,USA
2571,edu,14172.0,USA
2572,edu,14172.0,USA
2573,edu,14172.0,USA
2574,edu,14172.0,USA
2575,edu,14176.0,USA
2576,edu,14176.0,USA
2577,edu,14229.0,USA
2578,edu,14241.0,USA
2579,edu,14243.0,USA
2580,edu,14247.0,USA
2581,edu,14248.0,USA
2582,edu,14248.0,USA
2583,edu,14249.0,USA
2584,edu,14251.0,USA
2585,edu,14267.0,USA
2586,edu,14286.0,USA
2587,edu,14288.0,USA
2588,edu,14291.0,USA
2589,edu,14291.0,USA
2590,edu,14291.0,USA
2591,edu,14324.0,USA
2592,edu,14340.0,USA
2593,edu,14427.0,USA
2594,edu,14427.0,USA
2595,edu,14427.0,USA
2596,edu,14427.0,USA
2597,edu,14432.0,USA
2598,edu,14432.0,USA
2599,edu,14432.0,USA
2600,edu,14437.0,USA
2601,edu,14443.0,USA
2602,edu,14443.0,USA
2603,edu,14488.0,USA
2604,edu,14490.0,USA
2605,edu,14490.0,USA
2606,edu,14490.0,USA
2607,edu,14490.0,USA
2608,edu,14490.0,USA
2609,edu,14508.0,USA
2610,edu,14510.0,USA
2611,edu,14515.0,USA
2612,edu,14531.0,USA
2613,edu,14532.0,USA
2614,edu,14532.0,USA
2615,edu,14532.0,USA
2616,edu,14532.0,USA
2617,edu,14532.0,USA
2618,edu,14532.0,USA
2619,edu,14551.0,USA
2620,edu,14569.0,USA
2621,edu,14569.0,USA
2622,edu,14596.0,USA
2623,edu,14627.0,USA
2624,edu,14628.0,USA
2625,edu,14635.0,USA
2626,edu,14641.0,USA
2627,edu,14641.0,USA
2628,edu,14644.0,USA
2629,edu,14667.0,USA
2630,edu,14686.0,USA
2631,edu,14689.0,USA
2632,edu,14699.0,USA
2633,edu,14727.0,USA
2634,edu,14729.0,USA
2635,edu,14729.0,USA
2636,edu,14745.0,USA
2637,edu,14807.0,USA
2638,edu,14807.0,USA
2639,edu,14807.0,USA
2640,edu,14815.0,USA
2641,in,7.0,India
2642,in,89.0,India
2643,in,310.0,India
2644,in,310.0,India
2645,in,332.0,India
2646,in,523.0,India
2647,in,523.0,India
2648,in,543.0,India
2649,in,545.0,India
2650,in,623.0,India
2651,in,681.0,India
2652,in,696.0,India
2653,in,806.0,India
2654,in,806.0,India
2655,in,816.0,India
2656,in,816.0,India
2657,in,816.0,India
2658,in,863.0,India
2659,in,947.0,India
2660,in,980.0,India
2661,in,980.0,India
2662,in,1009.0,India
2663,in,1009.0,India
2664,in,1009.0,India
2665,in,1043.0,India
2666,in,1174.0,India
2667,in,1174.0,India
2668,in,1174.0,India
2669,in,1174.0,India
2670,in,1188.0,India
2671,in,1188.0,India
2672,in,1189.0,India
2673,in,1195.0,India
2674,in,1196.0,India
2675,in,1202.0,India
2676,in,1225.0,India
2677,in,1225.0,India
2678,in,1236.0,India
2679,in,1267.0,India
2680,in,1267.0,India
2681,in,1267.0,India
2682,in,1438.0,India
2683,in,1480.0,India
2684,in,1610.0,India
2685,in,1653.0,India
2686,in,1714.0,India
2687,in,1714.0,India
2688,in,1791.0,India
2689,in,1791.0,India
2690,in,1801.0,India
2691,in,1802.0,India
2692,in,1803.0,India
2693,in,1803.0,India
2694,in,1803.0,India
2695,in,2165.0,India
2696,in,2233.0,India
2697,in,2233.0,India
2698,in,2234.0,India
2699,in,2234.0,India
2700,in,2235.0,India
2701,in,2235.0,India
2702,in,2238.0,India
2703,in,2238.0,India
2704,in,2285.0,India
2705,in,2397.0,India
2706,in,2397.0,India
2707,in,2397.0,India
2708,in,2449.0,India
2709,in,2449.0,India
2710,in,2507.0,India
2711,in,2561.0,India
2712,in,2635.0,India
2713,in,2635.0,India
2714,in,2642.0,India
2715,in,2646.0,India
2716,in,2648.0,India
2717,in,2681.0,India
2718,in,2681.0,India
2719,in,2772.0,India
2720,in,2962.0,India
2721,in,2962.0,India
2722,in,2962.0,India
2723,in,3242.0,India
2724,in,3269.0,India
2725,in,3311.0,India
2726,in,3311.0,India
2727,in,3331.0,India
2728,in,3331.0,India
2729,in,3459.0,India
2730,in,3590.0,India
2731,in,3855.0,India
2732,in,3886.0,India
2733,in,4114.0,India
2734,in,4114.0,India
2735,in,4128.0,India
2736,in,4131.0,India
2737,in,4131.0,India
2738,in,4416.0,India
2739,in,4497.0,India
2740,in,4578.0,India
2741,in,4578.0,India
2742,in,4646.0,India
2743,in,4646.0,India
2744,in,4646.0,India
2745,in,4646.0,India
2746,in,4646.0,India
2747,in,4646.0,India
2748,in,4646.0,India
2749,in,4673.0,India
2750,in,4702.0,India
2751,in,4702.0,India
2752,in,4812.0,India
2753,in,5015.0,India
2754,in,5020.0,India
2755,in,5074.0,India
2756,in,5101.0,India
2757,in,5200.0,India
2758,in,5207.0,India
2759,in,5431.0,India
2760,in,5541.0,India
2761,in,5604.0,India
2762,in,5735.0,India
2763,in,5740.0,India
2764,in,5740.0,India
2765,in,6008.0,India
2766,in,6008.0,India
2767,in,6008.0,India
2768,in,6009.0,India
2769,in,6009.0,India
2770,in,6009.0,India
2771,in,6009.0,India
2772,in,6009.0,India
2773,in,6165.0,India
2774,in,6165.0,India
2775,in,6165.0,India
2776,in,6382.0,India
2777,in,6476.0,India
2778,in,6476.0,India
2779,in,6476.0,India
2780,in,6554.0,India
2781,in,6567.0,India
2782,in,6677.0,India
2783,in,6677.0,India
2784,in,6830.0,India
2785,in,6830.0,India
2786,in,6929.0,India
2787,in,6945.0,India
2788,in,7197.0,India
2789,in,7217.0,India
2790,in,7218.0,India
2791,in,7272.0,India
2792,in,7272.0,India
2793,in,7272.0,India
2794,in,7315.0,India
2795,in,7367.0,India
2796,in,7367.0,India
2797,in,7492.0,India
2798,in,7492.0,India
2799,in,7492.0,India
2800,in,7538.0,India
2801,in,7618.0,India
2802,in,7738.0,India
2803,in,7742.0,India
2804,in,7756.0,India
2805,in,7756.0,India
2806,in,7756.0,India
2807,in,7756.0,India
2808,in,7837.0,India
2809,in,7930.0,India
2810,in,7931.0,India
2811,in,7934.0,India
2812,in,8309.0,India
2813,in,8309.0,India
2814,in,8309.0,India
2815,in,8328.0,India
2816,in,8404.0,India
2817,in,8406.0,India
2818,in,8538.0,India
2819,in,8538.0,India
2820,in,8760.0,India
2821,in,8760.0,India
2822,in,8791.0,India
2823,in,8791.0,India
2824,in,8791.0,India
2825,in,8883.0,India
2826,in,8886.0,India
2827,in,9012.0,India
2828,in,9012.0,India
2829,in,9131.0,India
2830,in,9131.0,India
2831,in,9236.0,India
2832,in,9251.0,India
2833,in,9251.0,India
2834,in,9267.0,India
2835,in,9319.0,India
2836,in,9409.0,India
2837,in,9474.0,India
2838,in,9490.0,India
2839,in,9490.0,India
2840,in,9662.0,India
2841,in,9701.0,India
2842,in,9706.0,India
2843,in,9768.0,India
2844,in,9775.0,India
2845,in,9816.0,India
2846,in,9885.0,India
2847,in,9885.0,India
2848,in,9949.0,India
2849,in,9950.0,India
2850,in,10056.0,India
2851,in,10153.0,India
2852,in,10309.0,India
2853,in,10320.0,India
2854,in,10320.0,India
2855,in,10662.0,India
2856,in,10665.0,India
2857,in,11003.0,India
2858,in,11003.0,India
2859,in,11003.0,India
2860,in,11084.0,India
2861,in,11200.0,India
2862,in,11200.0,India
2863,in,11253.0,India
2864,in,11253.0,India
2865,in,11601.0,India
2866,in,11657.0,India
2867,in,11918.0,India
2868,in,11918.0,India
2869,in,12101.0,India
2870,in,12254.0,India
2871,in,12254.0,India
2872,in,12254.0,India
2873,in,12537.0,India
2874,in,12613.0,India
2875,in,12672.0,India
2876,in,12749.0,India
2877,in,12749.0,India
2878,in,12845.0,India
2879,in,12876.0,India
2880,in,12876.0,India
2881,in,12876.0,India
2882,in,12932.0,India
2883,in,13083.0,India
2884,in,13083.0,India
2885,in,13127.0,India
2886,in,13179.0,India
2887,in,13179.0,India
2888,in,13188.0,India
2889,in,13339.0,India
2890,in,13392.0,India
2891,in,13501.0,India
2892,in,13501.0,India
2893,in,13673.0,India
2894,in,13673.0,India
2895,in,13673.0,India
2896,in,13821.0,India
2897,in,13979.0,India
2898,in,13979.0,India
2899,in,13989.0,India
2900,in,14290.0,India
2901,in,14293.0,India
2902,in,14326.0,India
2903,in,14334.0,India
2904,in,14418.0,India
2905,in,14418.0,India
2906,in,14445.0,India
2907,in,14469.0,India
2908,in,14469.0,India
2909,in,14469.0,India
2910,in,14469.0,India
2911,in,14744.0,India
2912,in,14744.0,India
2913,in,14744.0,India
2914,de,13.0,Germany
2915,de,41.0,Germany
2916,de,143.0,Germany
2917,de,147.0,Germany
2918,de,152.0,Germany
2919,de,170.0,Germany
2920,de,260.0,Germany
2921,de,261.0,Germany
2922,de,343.0,Germany
2923,de,343.0,Germany
2924,de,343.0,Germany
2925,de,350.0,Germany
2926,de,394.0,Germany
2927,de,568.0,Germany
2928,de,581.0,Germany
2929,de,745.0,Germany
2930,de,891.0,Germany
2931,de,937.0,Germany
2932,de,937.0,Germany
2933,de,937.0,Germany
2934,de,950.0,Germany
2935,de,950.0,Germany
2936,de,969.0,Germany
2937,de,969.0,Germany
2938,de,1006.0,Germany
2939,de,1018.0,Germany
2940,de,1045.0,Germany
2941,de,1185.0,Germany
2942,de,1328.0,Germany
2943,de,1328.0,Germany
2944,de,1330.0,Germany
2945,de,1333.0,Germany
2946,de,1371.0,Germany
2947,de,1458.0,Germany
2948,de,1458.0,Germany
2949,de,1464.0,Germany
2950,de,1535.0,Germany
2951,de,1535.0,Germany
2952,de,1747.0,Germany
2953,de,1762.0,Germany
2954,de,1880.0,Germany
2955,de,1987.0,Germany
2956,de,2015.0,Germany
2957,de,2015.0,Germany
2958,de,2191.0,Germany
2959,de,2290.0,Germany
2960,de,2367.0,Germany
2961,de,2414.0,Germany
2962,de,2414.0,Germany
2963,de,2455.0,Germany
2964,de,2455.0,Germany
2965,de,2455.0,Germany
2966,de,2455.0,Germany
2967,de,2685.0,Germany
2968,de,2685.0,Germany
2969,de,2730.0,Germany
2970,de,2924.0,Germany
2971,de,3153.0,Germany
2972,de,3254.0,Germany
2973,de,3254.0,Germany
2974,de,3262.0,Germany
2975,de,3262.0,Germany
2976,de,3317.0,Germany
2977,de,3318.0,Germany
2978,de,3376.0,Germany
2979,de,3429.0,Germany
2980,de,3443.0,Germany
2981,de,3491.0,Germany
2982,de,3512.0,Germany
2983,de,3747.0,Germany
2984,de,3747.0,Germany
2985,de,3747.0,Germany
2986,de,3747.0,Germany
2987,de,3874.0,Germany
2988,de,3906.0,Germany
2989,de,3907.0,Germany
2990,de,3914.0,Germany
2991,de,4008.0,Germany
2992,de,4015.0,Germany
2993,de,4091.0,Germany
2994,de,4091.0,Germany
2995,de,4102.0,Germany
2996,de,4103.0,Germany
2997,de,4179.0,Germany
2998,de,4179.0,Germany
2999,de,4179.0,Germany
3000,de,4179.0,Germany
3001,de,4187.0,Germany
3002,de,4187.0,Germany
3003,de,4222.0,Germany
3004,de,4280.0,Germany
3005,de,4453.0,Germany
3006,de,4540.0,Germany
3007,de,4540.0,Germany
3008,de,4554.0,Germany
3009,de,4557.0,Germany
3010,de,4559.0,Germany
3011,de,4595.0,Germany
3012,de,4649.0,Germany
3013,de,4701.0,Germany
3014,de,4736.0,Germany
3015,de,4965.0,Germany
3016,de,4967.0,Germany
3017,de,4974.0,Germany
3018,de,4974.0,Germany
3019,de,4980.0,Germany
3020,de,4980.0,Germany
3021,de,4980.0,Germany
3022,de,4987.0,Germany
3023,de,5113.0,Germany
3024,de,5113.0,Germany
3025,de,5113.0,Germany
3026,de,5113.0,Germany
3027,de,5155.0,Germany
3028,de,5155.0,Germany
3029,de,5156.0,Germany
3030,de,5184.0,Germany
3031,de,5214.0,Germany
3032,de,5245.0,Germany
3033,de,5295.0,Germany
3034,de,5296.0,Germany
3035,de,5385.0,Germany
3036,de,5385.0,Germany
3037,de,5456.0,Germany
3038,de,5456.0,Germany
3039,de,5510.0,Germany
3040,de,5548.0,Germany
3041,de,5568.0,Germany
3042,de,5590.0,Germany
3043,de,5600.0,Germany
3044,de,5645.0,Germany
3045,de,5645.0,Germany
3046,de,5652.0,Germany
3047,de,5660.0,Germany
3048,de,5692.0,Germany
3049,de,5703.0,Germany
3050,de,5703.0,Germany
3051,de,5728.0,Germany
3052,de,5743.0,Germany
3053,de,5801.0,Germany
3054,de,5843.0,Germany
3055,de,5846.0,Germany
3056,de,6019.0,Germany
3057,de,6051.0,Germany
3058,de,6125.0,Germany
3059,de,6125.0,Germany
3060,de,6125.0,Germany
3061,de,6238.0,Germany
3062,de,6259.0,Germany
3063,de,6283.0,Germany
3064,de,6283.0,Germany
3065,de,6303.0,Germany
3066,de,6323.0,Germany
3067,de,6464.0,Germany
3068,de,6473.0,Germany
3069,de,6565.0,Germany
3070,de,6565.0,Germany
3071,de,6610.0,Germany
3072,de,6610.0,Germany
3073,de,6647.0,Germany
3074,de,6647.0,Germany
3075,de,6647.0,Germany
3076,de,6647.0,Germany
3077,de,6665.0,Germany
3078,de,6665.0,Germany
3079,de,6668.0,Germany
3080,de,6668.0,Germany
3081,de,6683.0,Germany
3082,de,6684.0,Germany
3083,de,6684.0,Germany
3084,de,6692.0,Germany
3085,de,6692.0,Germany
3086,de,6749.0,Germany
3087,de,6757.0,Germany
3088,de,6757.0,Germany
3089,de,6757.0,Germany
3090,de,6757.0,Germany
3091,de,6787.0,Germany
3092,de,6787.0,Germany
3093,de,6787.0,Germany
3094,de,6822.0,Germany
3095,de,6828.0,Germany
3096,de,6936.0,Germany
3097,de,6956.0,Germany
3098,de,7051.0,Germany
3099,de,7174.0,Germany
3100,de,7203.0,Germany
3101,de,7243.0,Germany
3102,de,7245.0,Germany
3103,de,7271.0,Germany
3104,de,7271.0,Germany
3105,de,7271.0,Germany
3106,de,7271.0,Germany
3107,de,7271.0,Germany
3108,de,7271.0,Germany
3109,de,7271.0,Germany
3110,de,7271.0,Germany
3111,de,7271.0,Germany
3112,de,7271.0,Germany
3113,de,7271.0,Germany
3114,de,7271.0,Germany
3115,de,7271.0,Germany
3116,de,7275.0,Germany
3117,de,7291.0,Germany
3118,de,7338.0,Germany
3119,de,7342.0,Germany
3120,de,7342.0,Germany
3121,de,7342.0,Germany
3122,de,7342.0,Germany
3123,de,7346.0,Germany
3124,de,7380.0,Germany
3125,de,7380.0,Germany
3126,de,7380.0,Germany
3127,de,7380.0,Germany
3128,de,7380.0,Germany
3129,de,7380.0,Germany
3130,de,7380.0,Germany
3131,de,7384.0,Germany
3132,de,7397.0,Germany
3133,de,7412.0,Germany
3134,de,7422.0,Germany
3135,de,7532.0,Germany
3136,de,7579.0,Germany
3137,de,7586.0,Germany
3138,de,7685.0,Germany
3139,de,7731.0,Germany
3140,de,7808.0,Germany
3141,de,7812.0,Germany
3142,de,7884.0,Germany
3143,de,7884.0,Germany
3144,de,7895.0,Germany
3145,de,8043.0,Germany
3146,de,8329.0,Germany
3147,de,8442.0,Germany
3148,de,8444.0,Germany
3149,de,8457.0,Germany
3150,de,8477.0,Germany
3151,de,8500.0,Germany
3152,de,8528.0,Germany
3153,de,8528.0,Germany
3154,de,8590.0,Germany
3155,de,8590.0,Germany
3156,de,8590.0,Germany
3157,de,8590.0,Germany
3158,de,8783.0,Germany
3159,de,8785.0,Germany
3160,de,8785.0,Germany
3161,de,8785.0,Germany
3162,de,8792.0,Germany
3163,de,8792.0,Germany
3164,de,8935.0,Germany
3165,de,8968.0,Germany
3166,de,8968.0,Germany
3167,de,8991.0,Germany
